store,websites,attribute_set,type,category_ids,sku,has_options,name,meta_title,meta_description,image,small_image,thumbnail,url_key,url_path,custom_design,page_layout,options_container,image_label,small_image_label,thumbnail_label,country_of_manufacture,msrp_enabled,msrp_display_actual_price_type,gift_message_available,price,special_price,weight,msrp,status,is_recurring,visibility,tax_class_id,allowed_to_quotemode,quotemode_conditions,description,short_description,meta_keyword,custom_layout_update,special_from_date,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites
admin,base,Default,simple,4,IN STOCK1,0,Cherryman Amber Conference Table,CHERRYMAN 10 FOOT CONFERENCE TABLE,,/0/8/081.jpg,/0/8/081.jpg,/0/8/081.jpg,cherryman-10-foot-conference-table,cherryman-10-foot-conference-table.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Disabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,"*CHAIRS NOT INCLUDED
95"" L x 44"" W x 29"" H
Laminate top","*CHAIRS NOT INCLUDED
95"" L x 44"" W x 29"" H
",,,,,,,,,111,0,1,0,0,1,1,1,0,1,1,,1,1,0,1,0,1,0,1,0,0,0,1,Cherryman Amber Conference Table,0,simple,,
admin,base,Default,simple,"3,11",CD-12048CT-1-E,0,Espresso Conference Table ,ESPRESSO CONFERENCE TABLE - CORPDESIGN - CD-12048CT-1-E,,/c/o/conference_table-500x300_1.jpg,/c/o/conference_table-500x300_1.jpg,/c/o/conference_table-500x300_1.jpg,espresso-conference-table-corpdesign-cd-12048ct-1-e,espresso-conference-table-corpdesign-cd-12048ct-1-e.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,"* CHAIRS NOT INCLUDED
120"" x 47"" x 29""
Laminate base
With Data Ports","Espresso Conference Table
Seats 8
4 Foot Extensions can be added to expand and extend table",,,,,,,,,111,0,1,0,0,1,1,1,0,1,1,,1,1,0,1,0,1,0,1,0,0,0,1,Espresso Conference Table ,0,simple,,
admin,base,Default,simple,4,2P-2412,0,Mahogany Finish Conference Table - Imagine Furniture 2P-2412,Mahogany Finish Conference Table - Imagine Furniture 2P-2412,,/0/8/086.jpg,/0/8/086.jpg,/0/8/086.jpg,mahogany-finish-conference-table-imagine-furniture-2p-2412,mahogany-finish-conference-table-imagine-furniture-2p-2412.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,"96"" L x 48"" W x 29"" H
Mahogany Finish, Wood base","Mahogany Finish, Wood base",,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,2014-09-24 15:29:05,1,1,0,1,1,1,0,1,0,0,1,1,Mahogany Finish Conference Table - Imagine Furniture 2P-2412,0,simple,,
admin,base,Default,simple,41,STILL,0,Still - Quadfrigolio,Still - Quadfrigolio Executive Glass Desks,,/s/t/still_-_quadfrigolio.jpg,/s/t/still_-_quadfrigolio.jpg,/s/t/still_-_quadfrigolio.jpg,still-quadfrigolio,still-quadfrigolio.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Disabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,"Still is a metal structure with minimalist and soft lines, to be used only with glass tops: the contrast between the roundness of its form and the linearity of the glass gives a particular and contemporary effect to the work environment. This structure is composed by cylindrical legs connected by angle brackets and a beam, available in silver and white finish.",available in silver and white finish,,,,,,,,,111,0,1,0,0,1,1,1,0,1,1,,1,1,0,1,0,1,0,1,0,0,0,1,Still - Quadfrigolio,0,simple,,
admin,base,Default,simple,"9,41",NEXT,0,Next - Quadrifoglio,Next - Quadrifoglio Executive Glass Desks,,/n/e/next_-_quadrifoglio.jpg,/n/e/next_-_quadrifoglio.jpg,/n/e/next_-_quadrifoglio.jpg,next-quadrifoglio,next-quadrifoglio.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Disabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,"Next, a stable metal structure with soft and rotund lines, composed by cylindrical legs and a structural modesty panel, available in silver and white finish. A perfect combination of different materials.. A perfect combination of different materials.",available in silver and white finish.,,,,,,,,,111,0,1,0,0,1,1,1,0,1,1,,1,1,0,1,0,1,0,1,0,0,0,1,Next - Quadrifoglio,0,simple,,
admin,base,Default,simple,"9,40",Cherryman Jade Veneer U-Station,0,Cherryman Jade Veneer U-Station,Cherryman Jade Veneer U-Station,,/c/h/cherryman_jade_veneer_u-station.jpg,/c/h/cherryman_jade_veneer_u-station.jpg,/c/h/cherryman_jade_veneer_u-station.jpg,cherryman-jade-veneer-u-station,cherryman-jade-veneer-u-station.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,Cherryman Jade Veneer U-Station,Cherryman Jade Veneer U-Station,,,,,,,,,111,0,1,0,0,1,1,1,0,1,1,,1,1,0,1,0,1,0,1,0,0,0,1,Cherryman Jade Veneer U-Station,0,simple,,
admin,base,Default,simple,"9,40",Cherryman Ruby Veneer L Desk,0,Cherryman Ruby Veneer L Desk,Cherryman Ruby Veneer L Desk,,/c/h/cherryman_ruby_veneer_l_desk.jpg,/c/h/cherryman_ruby_veneer_l_desk.jpg,/c/h/cherryman_ruby_veneer_l_desk.jpg,ruby-veneer-l-desk,ruby-veneer-l-desk.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,Cherryman Ruby Veneer L Desk,Cherryman Ruby Veneer L Desk,,,,,,,,,111,0,1,0,0,1,1,1,0,1,1,,1,1,0,1,0,1,0,1,0,0,0,1,Cherryman Ruby Veneer L Desk,0,simple,,
admin,base,Default,simple,"9,40",Cherryman Ruby Veneer U-Station,0,Cherryman Ruby Veneer U-Station,Cherryman Ruby Veneer U-Station,,/c/h/cherryman_ruby_veneer_u-station_4.jpg,/c/h/cherryman_ruby_veneer_u-station_4.jpg,/c/h/cherryman_ruby_veneer_u-station_4.jpg,cherryman-ruby-veneer-u-station,cherryman-ruby-veneer-u-station.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,Cherryman Ruby Veneer U-Station,Cherryman Ruby Veneer U-Station,,,,,,,,,111,0,1,0,0,1,1,1,0,1,1,,1,1,0,1,0,1,0,1,0,0,0,1,Cherryman Ruby Veneer U-Station,0,simple,,
admin,base,Default,simple,39,Cherryman Amber Laminate U Desks,0,Cherryman Amber Laminate U Desks,Cherryman Amber Laminate U Desks,,/p/a/page-12.jpg,/p/a/page-12.jpg,/p/a/page-12.jpg,amber-laminate-u-desks,amber-laminate-u-desks.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,Cherrryman Amber Laminate U Desks,Cherryman Amber Laminate U Desks,,,,,,,,,111,0,1,0,0,1,1,1,0,1,1,,1,1,0,1,0,1,0,1,0,0,0,1,Cherryman Amber Laminate U Desks,0,simple,,
admin,base,Default,simple,"9,39",Cherryman Amber Laminate U-Station,0,Cherryman Amber Laminate U-Station * while supplies last,Cherryman Amber Laminate U-Station,,/p/a/page-13.jpg,/p/a/page-13.jpg,/p/a/page-13.jpg,cherryman-amber-laminate-u-station,cherryman-amber-laminate-u-station.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,Cherryman Amber Laminate U-Station,Cherryman Amber Laminate U-Station,,,,,,,,,111,0,1,0,0,1,1,1,0,1,1,,1,1,0,1,0,1,0,1,0,0,0,1,Cherryman Amber Laminate U-Station * while supplies last,0,simple,,
admin,base,Default,simple,"9,39",Cherryman Verde Laminate U Station,0,Cherryman Verde Laminate U Station * while supplies last,Cherryman Verde Laminate U Station,,/v/e/verde5_1_.jpg,/v/e/verde5_1_.jpg,/v/e/verde5_1_.jpg,cherryman-verde-laminate-u-station,cherryman-verde-laminate-u-station.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,Cherryman Verde Laminate U Station,Cherryman Verde Laminate U Station,,,,,,,,,111,0,1,0,0,1,1,1,0,1,1,,1,1,0,1,0,1,0,1,0,0,0,1,Cherryman Verde Laminate U Station * while supplies last,0,simple,,
admin,base,Default,simple,,Cherryman Verde Laminate U Station2,0,Cherryman Verde Laminate U Station * while supplies last,Cherryman Verde Laminate U Station,,/v/e/verde5.jpg,/v/e/verde5.jpg,/v/e/verde5.jpg,cherryman-verde-laminate-u-station,cherryman-verde-laminate-u-station-404.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,Cherryman Verde Laminate U Station,Cherryman Verde Laminate U Station,,,,,,,,,111,0,1,0,0,1,1,1,0,1,1,,1,1,0,1,0,1,0,1,0,0,0,1,Cherryman Verde Laminate U Station * while supplies last,0,simple,,
admin,base,Default,simple,"9,39",Cherryman Verde Laminate U Desk,0,Cherryman Verde Laminate U Desk  * while supplies last,Cherryman Verde Laminate U Desk,,/v/e/verde11.jpg,/v/e/verde11.jpg,/v/e/verde11.jpg,cherryman-verde-laminate-u-desk,cherryman-verde-laminate-u-desk.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,Cherryman Verde Laminate U Desk,Cherryman Verde Laminate U Desk,,,,,,,,,111,0,1,0,0,1,1,1,0,1,0,,1,1,0,1,0,1,0,1,0,0,0,1,Cherryman Verde Laminate U Desk  * while supplies last,0,simple,,
admin,base,Default,simple,"4,39",L-Shaped Desk with Glass modesty,0,L-Shaped Desk with Glass modesty * while supplies last,L-Shaped Desk with Glass modesty,,/l/-/l-desk-hutch-glass.cd_2.jpg,/l/-/l-desk-hutch-glass.cd_2.jpg,/l/-/l-desk-hutch-glass.cd_2.jpg,l-shaped-desk-with-glass-modesty,l-shaped-desk-with-glass-modesty.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,"The Potenza series propose a unique versatile design and a variety of options. 
Our low glare thermofused laminate offer a rich wood look and feel, the matching 3mm PVC edge offers comfort and protection.
The hardware selection such as pulls, grommets and aluminum frame with glass will provide a luxurious vibe to your office.

L-Shaped desk - Overall dimensions: 72""Wx78""Dx30""H

36""Dx66""W Bullet end desk shell with Aluminum frame and White frost glass modesty panel
24""/20""Dx42""W Angled right return
Deluxe BBF pedestal with lock
72""W Mobile 4 door credenza with half floated glass top","Bullet end L-Shaped desk, glass modesty",,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,2014-09-22 20:54:50,1,1,0,1,1,1,0,1,0,0,1,1,L-Shaped Desk with Glass modesty * while supplies last,0,simple,,
admin,base,Default,simple,"3,9,39","U-Shaped desk, glass modesty",0,Potenza U-Shaped Desk with Glass modesty and bookcase * while supplies last,Potenza U-Shaped Desk with Glass modesty and bookcase,,/u/-/u-shape-glass-modesty-800x800_1.jpg,/u/-/u-shape-glass-modesty-800x800_1.jpg,/u/-/u-shape-glass-modesty-800x800_1.jpg,potenza-u-shaped-desk-with-glass-modesty-and-bookcase,potenza-u-shaped-desk-with-glass-modesty-and-bookcase.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,"Potenza U-Shaped Desk with Glass modesty and bookcase

Product Code: U-Shaped desk, glass modesty

The Potenza series propose a unique versatile design and a variety of options. 
Our low glare thermofused laminate offer a rich wood look and feel, the matching 3mm PVC edge offers comfort and protection.
The hardware selection such as pulls, grommets and aluminum frame with glass will provide a luxurious vibe to your office.

U-Shaped desk - Overall dimensions: 72""Wx108""/114""Dx30""/73""H

36""Wx72""W Desk shell with Aluminum frame and White frost glass modesty panel
20""/24""Dx42""W Curved bridge
Deluxe BBF pedestal with lock
Deluxe FF pedestal with lock
72""W Deluxe hutch with aluminum frame/white frost glass doors and white frost floated glass top, pigeon holes and tackable board
36""Wx72""H Desk shell with Aluminum frame and White frost glass modesty panel","U-Shaped desk, glass modesty
",,,,,,,,,111,0,1,0,0,1,1,1,0,1,1,,1,1,0,1,0,1,0,1,0,0,0,1,Potenza U-Shaped Desk with Glass modesty and bookcase * while supplies last,0,simple,,
admin,base,Default,simple,9,L-Shaped Desk with laminate modesty,0,"L-Shaped desk, glass modesty *while supplies last","L-Shaped desk, glass modesty",,/s/t/straight_l_with_lam_mod_cd_1.jpg,/s/t/straight_l_with_lam_mod_cd_1.jpg,/s/t/straight_l_with_lam_mod_cd_1.jpg,l-shaped-desk-glass-modesty,l-shaped-desk-glass-modesty.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,"L-Shaped Desk with laminate modesty

The Potenza series propose a unique versatile design and a variety of options. 
Our low glare thermofused laminate offer a rich wood look and feel, the matching 3mm PVC edge offers comfort and protection.
The hardware selection such as pulls, grommets and aluminum frame with glass will provide a luxurious vibe to your office.

L-Shaped desk - Overall dimensions: 66""Wx72""Dx30""H

30""Wx66""W Desk shell with Aluminum frame and curved laminate modesty panel
24""/20""Dx42""W Angled right return
Deluxe BBF pedestal with lock
Deluxe FF pedestal with lock",L-Shaped Desk with laminate modesty,,,,,,,,,111,0,1,0,0,1,1,1,0,1,1,,1,1,0,1,0,1,0,1,0,0,0,1,"L-Shaped desk, glass modesty *while supplies last",0,simple,,
admin,base,Default,simple,"9,40",Rudnick Contemporary U Shape station,0,Rudnick Contemporary U Shape station,Rudnick Contemporary U Shape station,,/r/u/rudnick_contemporary_u_shape_station.jpg,/r/u/rudnick_contemporary_u_shape_station.jpg,/r/u/rudnick_contemporary_u_shape_station.jpg,rudnick-contemporary-u-shape-station,rudnick-contemporary-u-shape-station.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Disabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,Rudnick Contemporary U Shape station,Rudnick Contemporary U Shape station,,,,,,,,,22,0,1,0,0,1,1,1,0,1,1,,1,1,0,1,0,1,0,1,0,0,0,1,Rudnick Contemporary U Shape station,0,simple,,
admin,base,Default,simple,"9,40",Rudnick Techno,0,Rudnick Techno,Rudnick Techno,,/r/u/rudnick_techno.jpg,/r/u/rudnick_techno.jpg,/r/u/rudnick_techno.jpg,rudnick-techno,rudnick-techno.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Disabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,Rudnick Techno,Rudnick Techno,,,,,,,,,22,0,1,0,0,1,1,1,0,1,1,,1,1,0,1,0,1,0,1,0,0,0,1,Rudnick Techno,0,simple,,
admin,base,Default,simple,"9,40",Rudnick Contemporary Wood,0,Rudnick Contemporary Wood,Rudnick Contemporary Wood,,/r/u/rudnick_contemporary_wood.jpg,/r/u/rudnick_contemporary_wood.jpg,/r/u/rudnick_contemporary_wood.jpg,rudnick-contemporary-wood,rudnick-contemporary-wood.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Disabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,Rudnick Contemporary Wood,Rudnick Contemporary Wood,,,,,,,,,44,0,1,0,0,1,1,1,0,1,1,,1,1,0,1,0,1,0,1,0,0,0,1,Rudnick Contemporary Wood,0,simple,,
admin,base,Default,simple,40,RUDNICK OXFORD DARK WOOD,0,RUDNICK OXFORD DARK WOOD,RUDNICK OXFORD DARK WOOD,,/r/u/rudnick_oxford_dark_wood.jpg,/r/u/rudnick_oxford_dark_wood.jpg,/r/u/rudnick_oxford_dark_wood.jpg,rudnick-oxford-dark-wood,rudnick-oxford-dark-wood.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Disabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,RUDNICK OXFORD DARK WOOD,RUDNICK OXFORD DARK WOOD,,,,,,,,,22,0,1,0,0,1,1,1,0,1,1,,1,1,0,1,0,1,0,1,0,0,0,1,RUDNICK OXFORD DARK WOOD,0,simple,,
admin,base,Default,simple,12, Fixed Front Lateral Files,0, Fixed Front Lateral Files,,,,,,fixed-front-lateral-files,fixed-front-lateral-files.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Disabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,"Professional lateral file capability at an economical price.

All fixed front lateral file drawers (""B” & “L”) hold letter, legal and A4 Metric file sizes with side-to-side hanging file bars provided.
Receding “B” door openings accommodate three ring binders.
Central core removable cam lock.
Interlock system prevents tipping by allowing only one drawer to open at a time.
Center Pull Design.
2 Drawer Lateral - 9336-2F1H (Fixed)
36w x 18d x 27 1/8h
Shown above, left in Ice (F33)
9336-2R1H (Receding) - Not Shown
3 Drawer Lateral - 9336-3F1H (Fixed)
36w x 18d x 40 1/2h
Shown above, right in Ice (F33)
9336-3R1H (Receding) - Not Shown
4 Drawer Lateral - 9336-4F1H (Fixed)
36w x 18d x 54h
Shown above, center in Ice (F33)
9336-4R1H (Receding) - Not Shown
Shown in Ice (F33)",Professional lateral file capability at an economical price.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,2014-09-23 20:22:35,1,1,0,1,1,1,0,1,0,0,1,1, Fixed Front Lateral Files,0,simple,,
admin,base,Default,simple,"7,62",Cherryman Ruby,0,Cherryman Ruby U Shape Showroom Sample,Cherryman Ruby Ushape desk wall mount hutch pedestal,,/0/0/009_1_3.jpg,/0/0/009_1_3.jpg,/0/0/009_1_3.jpg,cherryman-ruby,cherryman-ruby.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,1200,,100,,Disabled,No,"Catalog, Search",Taxable Goods,1,Always show Add to Quote Button,"comes with file / file pedestal and 6 door 98"" wall mount hutch","72"" x100"" x 72""",,,,,,,,,1,0,1,0,0,1,1,1,0,1,1,,1,1,0,1,0,1,0,1,0,0,0,1,Cherryman Ruby U Shape Showroom Sample,0,simple,,
admin,base,Default,simple,4,Presidential,0,Presidential Desk * while supplies last,OBC,,,,,obc,obc.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Disabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,Presidential Desk,Presidential Desk,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,2014-09-23 20:21:28,1,1,0,1,1,1,0,1,0,0,1,1,Presidential Desk * while supplies last,0,simple,,
admin,base,Default,simple,4,DARK OBC,0,DARK OBC,DARK OBC,,,,,dark-obc,dark-obc.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Disabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,DARK OBC,DARK OBC,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,2014-09-23 20:20:21,1,1,0,1,1,1,0,1,0,0,1,1,DARK OBC,0,simple,,
admin,base,Default,simple,"3,8,26,33,34",Ergohuman Chair LEM4ERG,0,Ergohuman Chair LEM4ERG - High Back with Headrest and Leather and Mesh,Ergohuman Chair LEM4ERG - High Back with Headrest and Leather and Mesh,,/l/e/lem4erg.jpg,/l/e/lem4erg.jpg,/l/e/lem4erg.jpg,ergohuman-chair-lem4erg-high-back-with-headrest-and-leather-and-mesh,ergohuman-chair-lem4erg-high-back-with-headrest-and-leather-and-mesh.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,10,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,"The LEM4ERG Raynor Ergohuman Chair features a seat made of comfortable, contoured foam with leather upholstery paired with a mesh back and headrest. This versatile and durable mesh/leather combo on the high back LEM4ERG Ergohuman Chair provides a unique offering not found on many other ergonomic chairs. Additionally, this Ergohuman Chair offers users who sit longer than 5 hours a day the comfort of a contoured, padded seat with the breathability of a mesh back.


lem4erg-chair-2.jpgFeatures:

The Raynor LEM4ERG Ergohuman Chair is available with a high back and a padded black leather seat, along with black mesh on the seat back and headrest
Back angle adjustment with 3 position tilt-lock adjusts easily - lock the chair back into place in one of three positions, or simply use the tension control adjustment to control the amount of force to recline or sit up straight
Pneumatic cylinder raises and lowers chair quickly
Back, seat cushion, and headrest all adjust to fit an array of users and accommodate their individual needs
Contoured, height adjustable lumbar support provides long-term comfort
Synchro-tilt mechanism and seat depth adjustment ensure users sit correctly and get the support they need, whether sitting upright or reclining
Height adjustable, pivoting armrests work with a variety of seated postures and tasks","The Raynor LEM4ERG Ergohuman Chair is available with a high back and a padded black leather seat, along with black mesh on the seat back and headrest",,,,,,,,,22,0,1,0,0,1,1,1,0,1,1,,1,1,0,1,0,1,0,1,0,0,0,1,Ergohuman Chair LEM4ERG - High Back with Headrest and Leather and Mesh,0,simple,,
admin,base,Default,simple,"3,9,27,41",Sling series L-Shaped Desk - CD,0,Sling series L-Shaped Desk ,Sling series L-Shaped Desk Modern rectangular glass desk ,,/l/_/l_white_angled-800x800.jpg,/l/_/l_white_angled-800x800.jpg,/l/_/l_white_angled-800x800.jpg,sling-series-l-shaped-desk-cd,sling-series-l-shaped-desk-cd.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,"This contemporary desk offers the finest hardware and was designed for the detailed conscious end user

Modern rectangular glass desk with reversible return 

30”D x 66”W x 30”H desk with reversible return 24”D x 42”L x 30”H (Overall dimensions: 66”W x 72”D)

White frost tempered glass with flat polished edges – (non translucent, back painted process)
Aluminum frame powder coated paint available in Tungsten and White finish
Adjustable glides
Tungsten finish grommets for wire management
Front espresso low glare laminate modesty panel","Modern rectangular glass desk with reversible return 
",,,,,,,,,222,0,1,0,0,1,1,1,0,1,1,,1,1,0,1,0,1,0,1,0,0,0,1,Sling series L-Shaped Desk ,0,simple,,
admin,base,Default,simple,"9,40",OTG-2109,0,Ventnor Wood Veneer Ext Corner Credenza With Return & Hutch - OTG-2109 *while supplies last,Ventnor Wood Veneer Ext Corner Credenza With Return & Hutch - OTG-2109,,/o/t/otg-2109.jpg,/o/t/otg-2109.jpg,/o/t/otg-2109.jpg,ventnor-wood-veneer-ext-corner-credenza-with-return-hutch-otg-2109,ventnor-wood-veneer-ext-corner-credenza-with-return-hutch-otg-2109.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,"Hand Selected Veneers Accented With Solid Wood Fluted Edges Finished In A Rich Satin Gloss Toffee Or Cordovan Finish. 
Work Surfaces Feature A Nine Step Finishing Process With A Polyester Top Finish Coat.
Box And File Drawers Feature Full Extension Ball Bearing Drawer Slides. 
Lateral Files Come Equiped With A mechanical Safety Interlock.
Pedestals, Lateral Files, Multi-storage Files Are Designed To Connect To The Appropriate Desk, Credenza, And Return Shells.
Drawer Interiors Are Constructed Of Multi-ply Wood Veneer.
Metal Pins And Cam Fasteners Are Designed For Easy Assembly.  Metal Brackets Are Also Included For Additional Strength And Rigidity.
Natural Wood Grain Runs Vertically And Matches Seamlessly From Top To Bottom On All Drawer Fronts.
Satin Nickel Handles Are Standard On All Filing And Storage Components. 
Grommets Are Standard On Desks, Returns, Bridges, Credenzas, Extended Corners And Hutches.",Hand Selected Veneers Accented With Solid Wood Fluted Edges Finished In A Rich Satin Gloss Toffee Or Cordovan Finish. ,,,,,,,,,22,0,1,0,0,1,1,1,0,1,1,,1,1,0,1,0,1,0,1,0,0,0,1,Ventnor Wood Veneer Ext Corner Credenza With Return & Hutch - OTG-2109 *while supplies last,0,simple,,
admin,base,Default,simple,"9,40", OTG 2052,0,Ventnor Wood Veneer Executive U Rectangular Desk- OTG 2052 *while supplies last,Ventnor Wood Veneer Executive U Rectangular Desk- OTG 2052,,/o/t/otg_2052.jpg,/o/t/otg_2052.jpg,/o/t/otg_2052.jpg,ventnor-wood-veneer-executive-u-rectangular-desk-otg-2052,ventnor-wood-veneer-executive-u-rectangular-desk-otg-2052.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Disabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,"Ventnor Wood Veneer Executive U Rectangular Desk- OTG 2052

Hand Selected Veneers Accented With Solid Wood Fluted Edges Finished In A Rich Satin Gloss Toffee Or Cordovan Finish. 
Work Surfaces Feature A Nine Step Finishing Process With A Polyester Top Finish Coat.
Box And File Drawers Feature Full Extension Ball Bearing Drawer Slides. 
Lateral Files Come Equiped With A mechanical Safety Interlock.
Pedestals, Lateral Files, Multi-storage Files Are Designed To Connect To The Appropriate Desk, Credenza, And Return Shells.
Drawer Interiors Are Constructed Of Multi-ply Wood Veneer.
Metal Pins And Cam Fasteners Are Designed For Easy Assembly.  Metal Brackets Are Also Included For Additional Strength And Rigidity.
Natural Wood Grain Runs Vertically And Matches Seamlessly From Top To Bottom On All Drawer Fronts.
Satin Nickel Handles Are Standard On All Filing And Storage Components. 
Grommets Are Standard On Desks, Returns, Bridges, Credenzas, Extended Corners And Hutches.",Hand Selected Veneers Accented With Solid Wood Fluted Edges Finished In A Rich Satin Gloss Toffee Or Cordovan Finish. ,,,,,,,,,22,0,1,0,0,1,1,1,0,1,1,,1,1,0,1,0,1,0,1,0,0,0,1,Ventnor Wood Veneer Executive U Rectangular Desk- OTG 2052 *while supplies last,0,simple,,
admin,base,Default,simple,"9,40", OTG-2073,0,Ventnor Wood Veneer ''D'' Island Desk & Return - OTG-2073 *while supplies last,Ventnor Wood Veneer ''D'' Island Desk & Return - OTG-2073,,/o/t/otg-2073.jpg,/o/t/otg-2073.jpg,/o/t/otg-2073.jpg,ventnor-wood-veneer-d-island-desk-return-otg-2073,ventnor-wood-veneer-d-island-desk-return-otg-2073.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,100,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,"Hand Selected Veneers Accented With Solid Wood Fluted Edges Finished In A Rich Satin Gloss Toffee Or Cordovan Finish. 
Work Surfaces Feature A Nine Step Finishing Process With A Polyester Top Finish Coat.
Box And File Drawers Feature Full Extension Ball Bearing Drawer Slides. 
Lateral Files Come Equiped With A mechanical Safety Interlock.
Pedestals, Lateral Files, Multi-storage Files Are Designed To Connect To The Appropriate Desk, Credenza, And Return Shells.
Drawer Interiors Are Constructed Of Multi-ply Wood Veneer.
Metal Pins And Cam Fasteners Are Designed For Easy Assembly.  Metal Brackets Are Also Included For Additional Strength And Rigidity.
Natural Wood Grain Runs Vertically And Matches Seamlessly From Top To Bottom On All Drawer Fronts.
Satin Nickel Handles Are Standard On All Filing And Storage Components. 
Grommets Are Standard On Desks, Returns, Bridges, Credenzas, Extended Corners And Hutches.",Hand Selected Veneers Accented With Solid Wood Fluted Edges Finished In A Rich Satin Gloss Toffee Or Cordovan Finish. ,,,,,,,,,22,0,1,0,0,1,1,1,0,1,1,,1,1,0,1,0,1,0,1,0,0,0,1,Ventnor Wood Veneer ''D'' Island Desk & Return - OTG-2073 *while supplies last,0,simple,,
